ocel_IoTobject_id;ocel_object_id;ocel_qualifier;ocel_time
WS17;tr6;Weight sensor measuring empty truck weight;2024-05-16 14:40:23
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:40:24
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:40:29
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:40:34
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:40:39
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:40:44
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:40:49
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:40:54
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:40:59
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:41:04
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:41:09
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:41:14
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:41:19
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:41:24
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 14:41:29
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:41:29
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 14:41:34
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:41:34
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:41:39
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 14:41:39
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:41:44
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 14:41:44
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 14:41:49
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:41:49
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 14:41:54
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 14:41:54
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 14:41:59
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:42:22
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:42:27
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:42:32
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:42:37
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:42:42
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:42:47
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:42:52
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:42:57
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:43:02
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:43:07
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:43:12
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:43:17
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:43:22
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:43:27
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:43:32
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:43:37
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:43:42
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:43:47
WS06;tr27;Weight sensor measuring loaded truck weight;2024-05-16 14:43:57
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:48:26
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:48:27
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:48:31
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:48:32
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:48:36
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:48:37
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:48:41
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:48:42
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:48:46
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:48:47
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:48:51
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:48:52
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:48:56
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:48:57
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:49:01
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:49:02
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:49:07
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:49:12
WS14;tr8;Weight sensor measuring loaded truck weight;2024-05-16 14:49:17
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:51:17
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:51:22
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:51:27
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:51:32
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:51:37
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:51:42
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:51:47
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:51:52
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:51:57
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:52:02
Temp19;Silo19;Temperature sensor measuring silo temperature;2024-05-16 14:52:03
Humd19;Silo19;Humidity sensor measuring silo humidity;2024-05-16 14:52:03
GrainTemp55;Silo19;1st Grain Termperature sensor located in the silo;2024-05-16 14:52:03
GrainTemp56;Silo19;2nd Grain Termperature sensor located in the silo;2024-05-16 14:52:03
GrainTemp57;Silo19;3rd Grain Termperature sensor located in the silo;2024-05-16 14:52:03
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:52:07
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-16 14:52:12
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:52:42
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:52:47
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:52:57
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:52:59
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:53:02
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:53:04
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:53:07
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:53:09
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:53:12
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:53:14
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:53:17
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:53:19
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:53:22
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:53:24
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:53:27
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:53:29
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:53:32
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:53:34
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:53:37
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:53:39
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:53:42
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:53:44
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:53:47
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:53:49
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:53:52
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:53:54
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:53:57
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:53:59
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:54:02
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:54:04
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:54:09
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:54:14
GPS_tr27;tr27;GPS sensor tracking truck location;2024-05-16 14:54:17
Temp18;Silo18;Temperature sensor measuring silo temperature;2024-05-16 14:54:18
Humd18;Silo18;Humidity sensor measuring silo humidity;2024-05-16 14:54:18
GrainTemp52;Silo18;1st Grain Termperature sensor located in the silo;2024-05-16 14:54:18
GrainTemp53;Silo18;2nd Grain Termperature sensor located in the silo;2024-05-16 14:54:18
GrainTemp54;Silo18;3rd Grain Termperature sensor located in the silo;2024-05-16 14:54:18
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:54:19
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:54:24
WS19;tr14;Weight sensor measuring empty truck weight;2024-05-16 14:54:29
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:55:18
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:55:23
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:55:28
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:55:33
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:55:38
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:55:43
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:55:48
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:55:53
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:55:58
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:56:03
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:56:08
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:56:13
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:56:17
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:56:18
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:56:22
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:56:23
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:56:27
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:56:28
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:56:32
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:56:33
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:56:37
WS11;tr43;Weight sensor measuring loaded truck weight;2024-05-16 14:56:38
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:56:42
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:56:47
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:56:52
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 14:56:57
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:57:58
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:58:08
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:58:13
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:58:18
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:58:23
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:58:28
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:58:33
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:58:38
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:58:43
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:58:48
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:58:53
GPS_tr43;tr43;GPS sensor tracking truck location;2024-05-16 14:58:58
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:04:24
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:04:29
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:04:34
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:04:39
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:04:44
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:04:49
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:04:54
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:04:59
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:05:04
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:05:09
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:05:14
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:05:19
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:05:24
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:05:29
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:05:34
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:05:39
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:05:44
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:05:49
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:05:54
WS04;tr6;Weight sensor measuring loaded truck weight;2024-05-16 15:05:59
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:08:25
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:08:35
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:08:55
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:09:00
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:09:05
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:09:10
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:09:15
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:09:20
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:09:25
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:09:30
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:09:35
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:09:40
GPS_tr6;tr6;GPS sensor tracking truck location;2024-05-16 15:09:45
Temp19;Silo19;Temperature sensor measuring silo temperature;2024-05-16 15:10:00
Humd19;Silo19;Humidity sensor measuring silo humidity;2024-05-16 15:10:00
GrainTemp55;Silo19;1st Grain Termperature sensor located in the silo;2024-05-16 15:10:00
GrainTemp56;Silo19;2nd Grain Termperature sensor located in the silo;2024-05-16 15:10:00
GrainTemp57;Silo19;3rd Grain Termperature sensor located in the silo;2024-05-16 15:10:00
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:11:42
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:11:47
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:11:52
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:11:57
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:12:02
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:12:07
WS12;tr9;Weight sensor measuring loaded truck weight;2024-05-16 15:12:12
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:13:47
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:13:52
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:13:57
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:14:02
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:14:07
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:14:12
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:14:17
GPS_tr9;tr9;GPS sensor tracking truck location;2024-05-16 15:14:22
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:31:41
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:31:46
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:31:51
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:31:56
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:32:01
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:32:06
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:32:11
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:32:16
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:32:21
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:32:26
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:32:31
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:32:36
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:32:41
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:32:46
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:32:51
WS20;tr28;Weight sensor measuring loaded truck weight;2024-05-16 15:33:11
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:34:58
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:35:03
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:35:08
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:35:13
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:35:18
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:35:28
GPS_tr28;tr28;GPS sensor tracking truck location;2024-05-16 15:35:33
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:36:23
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:36:28
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:36:33
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:36:38
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:36:43
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:36:48
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:36:53
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:36:58
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:37:03
WS08;tr14;Weight sensor measuring loaded truck weight;2024-05-16 15:37:13
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:37:54
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:38:11
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:38:16
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:38:19
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:38:21
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:38:24
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:38:26
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:38:29
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:38:31
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:38:34
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:38:36
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:38:39
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:38:41
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:38:44
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:38:46
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:38:49
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:38:51
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:38:54
GPS_tr14;tr14;GPS sensor tracking truck location;2024-05-16 15:38:56
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:38:59
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:39:04
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:39:09
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:39:14
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:39:19
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:39:24
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:39:29
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:47:19
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:47:24
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:47:29
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:47:34
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:47:39
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:47:44
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:47:49
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:47:54
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:47:59
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:48:04
WS11;tr39;Weight sensor measuring loaded truck weight;2024-05-16 15:48:14
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:48:58
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:49:03
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:49:08
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:49:13
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:49:18
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:49:20
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:49:23
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:49:25
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:49:28
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:49:30
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:49:33
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:49:35
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:49:38
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:49:40
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:49:43
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:49:45
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:49:48
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:49:50
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:49:53
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:49:55
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:49:58
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:50:00
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:50:03
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:50:05
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:50:08
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:50:10
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:50:13
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:50:15
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:50:18
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:50:20
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:50:23
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:50:25
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:50:28
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:50:35
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:50:38
WS06;tr16;Weight sensor measuring empty truck weight;2024-05-16 15:50:48
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-16 15:50:50
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:51:14
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:51:19
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:51:24
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:51:29
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:51:34
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:51:39
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:51:44
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:51:49
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:51:54
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:51:59
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:52:04
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:52:09
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:52:14
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:52:19
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:52:24
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:52:29
WS03;tr24;Weight sensor measuring loaded truck weight;2024-05-16 15:52:34
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:53:14
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:53:19
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:53:24
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:53:29
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:53:34
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:53:39
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:53:44
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:53:49
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:53:54
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:53:59
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:54:04
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:54:09
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:54:14
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:54:19
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:54:24
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:54:29
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:54:34
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:54:39
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:54:44
GPS_tr16;tr16;GPS sensor tracking truck location;2024-05-16 15:54:49
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:55:00
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:55:05
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:55:10
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:55:15
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:55:20
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:55:25
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-16 15:55:30
